Date,Equity,DrawdownPct,DrawdownDuration
2019-06-07,218635.67030078123,0.0859903962011882,
2019-06-08,216210.44276171873,0.09612909524810465,
2019-06-09,209027.07166796876,0.12615928272074228,
2019-06-10,217457.88758593748,0.09091413399326231,
2019-06-11,215497.27625781248,0.09911049820390405,
2019-06-12,221387.13905078123,0.07448784102072492,
2019-06-13,223683.93201953123,0.06488606456546009,
2019-06-14,236182.47987109373,0.012635703249069152,
2019-06-15,240085.11366015623,0.0,19 days
2019-06-16,244300.17225390623,0.0,
2019-06-17,253098.50721484373,0.0,
2019-06-18,246656.58143359373,0.025452247238193837,
2019-06-19,251834.06873828123,0.004995835378393543,
2019-06-20,258682.31287890623,0.0,3 days
2019-06-21,275352.01795703126,0.0,
2019-06-22,290394.65662890626,0.0,
2019-06-23,294544.00819140626,0.0,
2019-06-24,298748.75721484376,0.0,
2019-06-25,319803.74744921876,0.0,
2019-06-26,352887.23768359376,0.0,
2019-06-27,303384.76795703126,0.1402784358298258,
2019-06-28,336446.95350390626,0.04658792504825071,
2019-06-29,324352.00819140626,0.08086217478279223,
2019-06-30,293512.18104296876,0.16825504098808453,
2019-07-01,287193.62733203126,0.18616034624200495,
2019-07-02,293094.28748828126,0.16943925370552548,
2019-07-03,324403.26600390626,0.08071692211557635,
2019-07-04,304265.80116015626,0.13778179353437692,
2019-07-05,297867.40760546876,0.1559133462555451,
2019-07-06,304079.85975390626,0.13830870804528572,
2019-07-07,310621.84901171876,0.11977023864425229,
2019-07-08,333169.85487109376,0.055874457069991945,
2019-07-09,340941.92616015626,0.03385022252957737,
2019-07-10,329674.83143359376,0.0657785370827515,
2019-07-11,308132.86561328126,0.12682343618909853,
2019-07-12,320480.61951953126,0.09183278595390565,
2019-07-13,309043.21912890626,0.1242437069770117,
2019-07-14,278362.57069140626,0.21118549789836238,
2019-07-15,295616.41444140626,0.16229213506876028,
2019-07-16,257345.31190234373,0.270743499845452,
2019-07-17,263181.66248828126,0.2542046456090442,
2019-07-18,289444.01405078126,0.1797832759531447,
2019-07-19,285778.76405078126,0.19016973828048545,
2019-07-20,292161.75916796876,0.1720818211342422,
2019-07-21,287624.83631640626,0.18493840070720602,
2019-07-22,280712.86268359376,0.20452531940164154,
2019-07-23,268769.71326953126,0.23836941501830133,
2019-07-24,266370.98475390626,0.24516685130806526,
2019-07-25,269068.71717578126,0.23752210779287508,
2019-07-26,267947.18885546876,0.24070025707272547,
2019-07-27,257346.28748828123,0.2707407352627941,
2019-07-28,259376.21815234373,0.2649883859361727,
2019-07-29,258465.91737109373,0.2675679657113591,
2019-07-30,260849.43201953123,0.26081364196736856,
2019-07-31,273760.94276171876,0.2242254365481512,
2019-08-01,282240.05018359376,0.20019762676524955,
2019-08-02,285439.70838671876,0.19113054283178665,
2019-08-03,293635.60584765626,0.16790528392263304,
2019-08-04,297643.97205859376,0.1565465104026581,
2019-08-05,320201.62830859376,0.09262338187561947,
2019-08-06,311359.55018359376,0.1176797658441664,
2019-08-07,323882.14491015626,0.08219365756560482,
2019-08-08,324541.98377734376,0.08032382834900076,
2019-08-09,321748.27479296876,0.08824054702296957,
2019-08-10,308007.64783984376,0.1271782741091646,
2019-08-11,312585.62440234376,0.11420535790921771,
2019-08-12,308779.62635546876,0.1249906673238006,
2019-08-13,295636.40076953126,0.16223549848349805,
2019-08-14,272844.99940234376,0.22682100607168343,
2019-08-15,279860.72791796876,0.20694007027565597,
2019-08-16,281556.13807421876,0.2021356739268989,
2019-08-17,277706.08045703126,0.21304583787178932,
2019-08-18,280785.87342578126,0.20431842401299904,
2019-08-19,296182.43885546876,0.1606881540980174,
2019-08-20,292056.26405078126,0.1723807696535482,
2019-08-21,275176.33338671876,0.22021455014066638,
2019-08-22,274987.49158984376,0.2207496836810987,
2019-08-23,282464.03944140626,0.19956289353068202,
2019-08-24,275767.93397265626,0.21853809227321597,
2019-08-25,275188.96326953126,0.22017876000301384,
2019-08-26,281461.13709765626,0.20240488450301986,
2019-08-27,276457.48866015626,0.21658405536322067,
2019-08-28,264818.40565234376,0.24956649781201323,
2019-08-29,258224.39393359373,0.2682523867153188,
2019-08-30,260599.68201953123,0.26152137512779516,
2019-08-31,261476.91834765623,0.259035492289177,
2019-09-01,264914.19764453126,0.24929504568238592,
2019-09-02,280811.52869921876,0.2042457229609409,
2019-09-03,288284.56971484376,0.18306887036440278,
2019-09-04,287500.30408984376,0.18529129594756644,
2019-09-05,286988.38514453126,0.18674195465847032,
2019-09-06,280988.16248828126,0.2037451840629576,
2019-09-07,285414.87049609376,0.19120092761188823,
2019-09-08,283363.45057421876,0.19701417247543396,
2019-09-09,280493.30311328126,0.2051474999365731,
2019-09-10,274580.32948046876,0.22190348598930243,
2019-09-11,276265.03455859376,0.2171294253313324,
2019-09-12,282522.41639453126,0.1993974668819083,
2019-09-13,281183.75428515626,0.20319092259927063,
2019-09-14,281116.30701953126,0.2033820523949179,
2019-09-15,280837.23670703126,0.20417287247198235,
2019-09-16,278922.42518359376,0.20959900104496954,
2019-09-17,277963.34510546876,0.2123168099530518,
2019-09-18,276801.68592578126,0.21560868071412786,
2019-09-19,278642.19471484376,0.21039310873384343,
2019-09-20,276353.31190234376,0.216879267960016,
2019-09-21,271981.34217578126,0.22926840890844136,
2019-09-22,273349.58826953126,0.22539111908993903,
2019-09-23,264140.74256640626,0.25148683670096195,
2019-09-24,234204.28162890623,0.33631977408347424,
2019-09-25,230597.80408984373,0.3465396889852881,
2019-09-26,220661.11854296873,0.374697934696017,
2019-09-27,224248.82264453123,0.3645312193307554,
2019-09-28,224088.69471484373,0.3649849844789047,
2019-09-29,220261.99842578123,0.3758289478769056,
2019-09-30,225383.42908984373,0.3613160096995989,
2019-10-01,226717.45057421873,0.35753570442947435,
2019-10-02,228061.12244921873,0.35372805220657144,
2019-10-03,224468.77772265623,0.36390791801907063,
2019-10-04,223009.35389453123,0.36804358423841277,
2019-10-05,221539.50184374998,0.3722088016048145,
2019-10-06,217129.19422656248,0.38470658317985085,
2019-10-07,224080.81092578123,0.3650073252955187,
2019-10-08,223626.13514453123,0.366295770251008,
2019-10-09,233533.97498828123,0.33821926652481327,
2019-10-10,233283.77674609373,0.33892826989889346,
2019-10-11,226136.42323046873,0.35918220019838887,
2019-10-12,226535.99158984373,0.3580499168038467,
2019-10-13,226116.14686328123,0.35923965868660346,
2019-10-14,227565.52479296873,0.3551324601967928,
2019-10-15,222993.95545703123,0.3680872198133377,
2019-10-16,218732.21375781248,0.38016400028064357,
2019-10-17,220254.58924609373,0.3758499437614157,
2019-10-18,216725.59168749998,0.3858502984972758,
2019-10-19,217140.12342578123,0.38467561238223724,
2019-10-20,223445.09803515623,0.36680878713017706,
2019-10-21,224029.44764453123,0.3651528768365354,
2019-10-22,219560.47303515623,0.37781690696329784,
2019-10-23,204345.12928515626,0.420933636969959,
2019-10-24,203773.1854375,0.4225543922327749,
2019-10-25,235287.89393359373,0.33324906993503156,
2019-10-26,251063.25037890623,0.2885453947642762,
2019-10-27,259345.28944140623,0.26507603067827357,
2019-10-28,251364.99647265623,0.28769031682002777,
2019-10-29,255996.55116015623,0.2745655727292461,
2019-10-30,250003.60584765623,0.2915481798414744,
2019-10-31,249837.78260546873,0.29201808417486996,
2019-11-01,251498.80994921873,0.28731112068519193,
2019-11-02,253216.36854296873,0.2824439608382553,
2019-11-03,250803.55994921873,0.28928129678043335,
2019-11-04,255589.52088671873,0.2757190014451989,
2019-11-05,253697.22694140623,0.2810813204617034,
2019-11-06,254192.74549609373,0.2796771366268327,
2019-11-07,251673.14979296873,0.28681708229237735,
2019-11-08,239180.77186328123,0.3222175632269937,
2019-11-09,239415.70350390623,0.3215518218355874,
2019-11-10,245948.20057421873,0.303040251076631,
2019-11-11,237909.26698046873,0.325820711051661,
2019-11-12,239471.86561328123,0.32139267153663165,
2019-11-13,239272.08143359373,0.32195881323390285,
2019-11-14,236567.54627734373,0.3296228341092481,
2019-11-15,230732.77772265623,0.3461572052386429,
2019-11-16,232319.52869921873,0.34166072362321764,
2019-11-17,233054.32948046873,0.3395784698526553,
2019-11-18,225799.71424609373,0.3601363548076211,
2019-11-19,223014.91737109373,0.36802781864541767,
2019-11-20,218185.22645312498,0.38171403453033204,
2019-11-21,207803.23866015626,0.41113416278749904,
2019-11-22,198456.5848515625,0.4376203963785652,
2019-11-23,201189.50428515626,0.4298759410915646,
2019-11-24,191742.74744921876,0.45664584327886804,
2019-11-25,194394.60096484376,0.4491311098670502,
2019-11-26,196345.00819140626,0.4436041113862741,
2019-11-27,204803.9051640625,0.41963357329546136,
2019-11-28,202952.8495,0.4248790326558314,
2019-11-29,211002.56727343748,0.402068012834664,
2019-11-30,205828.99549609376,0.4167287067472686,
2019-12-01,201904.8856328125,0.42784871745958475,
2019-12-02,199142.67225390626,0.4356761849447731,
2019-12-03,199092.91737109376,0.4358171786603269,
2019-12-04,197253.9246953125,0.44102845432972393,
2019-12-05,202553.29432421876,0.4260112786911484,
2019-12-06,205217.896375,0.41846041890865215,
2019-12-07,205467.4090703125,0.4177533582142775,
2019-12-08,205686.3094609375,0.4171330456406014,
2019-12-09,201273.27283984376,0.42963856057523486,
2019-12-10,197958.218640625,0.43903264980605905,
2019-12-11,196319.5243046875,0.44367632676840585,
2019-12-12,197013.6141484375,0.4417094382849738,
2019-12-13,197730.47205859376,0.43967803041978204,
2019-12-14,193815.18201953126,0.45077304781050176,
2019-12-15,194561.13612109376,0.4486591881354989,
2019-12-16,188625.96131640626,0.4654780871233084,
2019-12-17,180742.8973515625,0.48781684897989863,
2019-12-18,197922.66248828126,0.4391334076361726,
2019-12-19,195925.78309375,0.4447920973854508,
2019-12-20,196357.03162890626,0.4435700397729765,
2019-12-21,195610.273328125,0.4456861783607109,
2019-12-22,204261.88807421876,0.4211695231172845,
2019-12-23,200050.9559453125,0.4331023211310281,
2019-12-24,199157.35877734376,0.43563456676800394,
2019-12-25,197878.1942265625,0.43925942030245846,
2019-12-26,196901.09217578126,0.44202829927126186,
2019-12-27,198281.374890625,0.4381169004802369,
2019-12-28,199034.72498828126,0.43598208227994906,
2019-12-29,201860.615125,0.427974169737494,
2019-12-30,198359.85682421876,0.43789450101317506,
2019-12-31,195676.1649296875,0.44549945695362625,
2020-01-01,195853.695203125,0.44499637762833566,
2020-01-02,190056.6844609375,0.4614237519370241,
2020-01-03,199760.8641484375,0.4339243735202819,
2020-01-04,201536.72059375,0.42889201117992215,
2020-01-05,201554.55799609376,0.42884146414835245,
2020-01-06,211217.90809374998,0.4014577872517666,
2020-01-07,221868.68299609373,0.3712759791131185,
2020-01-08,219605.28407031248,0.3776899229571593,
2020-01-09,214183.91346484373,0.3930528208648747,
2020-01-10,221945.95203906248,0.37105701669476654,
2020-01-11,218462.50379687498,0.3809282953078821,
2020-01-12,222646.33045703123,0.36907230786095846,
2020-01-13,221342.23573046873,0.3727678076900902,
2020-01-14,239798.63416796873,0.3204666857831302,
2020-01-15,239238.27869921873,0.32205460228707705,
2020-01-16,236991.21424609373,0.3284222580512104,
2020-01-17,242533.01698046873,0.3127180836221427,
2020-01-18,242904.82069140623,0.3116644787556758,
2020-01-19,236517.60682421873,0.3297643508539533,
2020-01-20,235205.33826953123,0.3334830134026514,
2020-01-21,237588.14100390623,0.3267307070568167,
2020-01-22,235832.64002734373,0.3317053867536113,
2020-01-23,228424.91053515623,0.3526971617489696,
2020-01-24,229475.72205859373,0.349719407352593,
2020-01-25,227380.87537890623,0.3556557135036411,
2020-01-26,233563.40076953123,0.3381358807343745,
2020-01-27,242014.11073046873,0.3141885427223533,
2020-01-28,254130.91444140623,0.27985235139258435,
2020-01-29,252997.99549609373,0.2830627790429272,
2020-01-30,258191.80408984373,0.26834473871978326,
2020-01-31,253913.27967578123,0.2804690774806503,
2020-02-01,255056.61366015623,0.277229136042473,
2020-02-02,253746.84998828123,0.2809407003384008,
2020-02-03,252374.06873828123,0.2848308417303399,
2020-02-04,249334.98670703123,0.29344289030199977,
2020-02-05,261011.43201953123,0.26035457180925414,
2020-02-06,264153.63612109376,0.25145029937880736,
2020-02-07,265939.45936328126,0.24638969346426676,
2020-02-08,267807.20545703126,0.24109693732491133,
2020-02-09,274599.18201953126,0.22185006229739945,
2020-02-10,267577.49451953126,0.2417478844631753,
2020-02-11,277071.36951953126,0.21484446040533955,
2020-02-12,280252.46522265626,0.20582997826082727,
2020-02-13,277237.24549609376,0.2143744066350436,
2020-02-14,279876.12635546876,0.20689643470073105,
2020-02-15,268463.45838671876,0.23923726981753635,
2020-02-16,269678.69569140626,0.2357935711656256,
2020-02-17,263082.83826953126,0.2544846903604461,
2020-02-18,275282.88319140626,0.21991261288335173,
2020-02-19,261550.43006640623,0.2588271772499805,
2020-02-20,260877.82948046873,0.26073317019648823,
2020-02-21,262982.90662890626,0.254767873286757,
2020-02-22,262354.89295703126,0.25654751733395287,
2020-02-23,269410.91053515626,0.2365524117459985,
2020-02-24,262003.70838671873,0.2575426923723525,
2020-02-25,253675.02576953123,0.2811442333967836,
2020-02-26,239603.09510546873,0.3210207978099169,
2020-02-27,238630.33045703123,0.3237773855936601,
2020-02-28,235605.27576953123,0.33234968394980624,
2020-02-29,233635.72596484373,0.33793092802543767,
2020-03-01,232635.24940234373,0.3407660449003558,
2020-03-02,240930.07655078123,0.3172604423659994,
2020-03-03,238719.21424609373,0.3235255096979889,
2020-03-04,237840.63319140623,0.32601520317756794,
2020-03-05,246575.58143359373,0.30126240027224027,
2020-03-06,247757.72791796873,0.2979124732753481,
2020-03-07,242017.74940234373,0.3141782315762237,
2020-03-08,220368.12635546873,0.3755282061147943,
2020-03-09,215387.39100390623,0.3896424466417593,
2020-03-10,215011.68494921873,0.3907071098388579,
2020-03-11,215057.60340624998,0.39057698765781035,
2020-03-12,135660.26698046876,0.6155704925149357,
2020-03-13,151669.07850390626,0.5702052601859862,
2020-03-14,141858.87635546876,0.5980050814910386,
2020-03-15,147041.492078125,0.5833187591500105,
2020-03-16,136839.9481328125,0.6122275516931385,
2020-03-17,142540.9823125,0.5960721525432289,
2020-03-18,142886.82752734376,0.5950921079909975,
2020-03-19,168611.1961796875,0.5221952562340384,
2020-03-20,168816.00330859376,0.5216148806720016,
2020-03-21,168445.78162890626,0.5226640024314556,
2020-03-22,158865.87049609376,0.5498112327923395,
2020-03-23,174689.492078125,0.5049707854984675,
2020-03-24,183288.68885546876,0.48060267053406647,
2020-03-25,181837.68934375,0.48471446420856523,
2020-03-26,182792.88026171876,0.48200767627188956,
2020-03-27,176133.5438359375,0.5008786801356001,
2020-03-28,169988.222546875,0.5182930851716148,
2020-03-29,161344.14881640626,0.5427883709382801,
2020-03-30,175054.71717578126,0.503935822885329,
2020-03-31,175292.39100390626,0.5032623107751004,
2020-04-01,179831.95057421876,0.49039825935711534,
2020-04-02,184876.8504765625,0.47610219148155464,
2020-04-03,183250.44325,0.4807110496461018,
2020-04-04,186872.22694140626,0.4704477606839387,
2020-04-05,184809.4823125,0.4762930971218513,
2020-04-06,197787.08241015626,0.4395176099071727,
2020-04-07,195212.18153125,0.44681427752204117,
2020-04-08,199469.65174609376,0.4347496014436699,
2020-04-09,198605.4012578125,0.4371986854455576,
2020-04-10,186817.30408984376,0.47060339921573435,
2020-04-11,186644.22987109376,0.47109385112293867,
2020-04-12,189668.46717578126,0.4625238690387492,
2020-04-13,186265.003796875,0.4721684892331408,
2020-04-14,186194.53748828126,0.4723681742913376,
2020-04-15,180785.95496875,0.4876948337506992,
2020-04-16,193602.7020390625,0.45137516644155085,
2020-04-17,193045.97205859376,0.45295280915859326,
2020-04-18,197405.94471484376,0.4405976651050154,
2020-04-19,195563.45838671876,0.44581884096906577,
2020-04-20,187261.8680546875,0.469343608785902,
2020-04-21,187217.71619921876,0.4694687248307853,
2020-04-22,193613.5916875,0.4513443077216125,
2020-04-23,202051.55311328126,0.4274330960802697,
2020-04-24,205323.312390625,0.41816169454469676,
2020-04-25,205837.261609375,0.41670528251312644,
2020-04-26,208805.40272265626,0.40829426393176727,
2020-04-27,211930.21766406248,0.3994392683192367,
2020-04-28,212239.57069140623,0.3985626341021016,
2020-04-29,239077.01698046873,0.3225115803285856,
2020-04-30,235229.93885546873,0.3334133010886018,
2020-05-01,240797.68690234373,0.3176356037045236,
2020-05-02,244141.09901171873,0.30816115478049433,
2020-05-03,241680.64491015623,0.3151335069622091,
2020-05-04,242090.65467578123,0.31397163506138215,
2020-05-05,244531.88709765623,0.30705375262987333,
2020-05-06,251705.55506640623,0.28672525331706433,
2020-05-07,270139.98963671876,0.23448637187913257,
2020-05-08,267200.97108203126,0.2428148639322305,
2020-05-09,260484.19373828123,0.26184864193973223,
2020-05-10,237872.61658984373,0.3259245696974584,
2020-05-11,233697.47791796873,0.3377559374150366,
2020-05-12,239169.88221484373,0.32224842194693204,
2020-05-13,251738.64588671873,0.2866314816620459,
2020-05-14,264259.47401171876,0.2511503795196486,
2020-05-15,253310.31483203123,0.282177739000143,
2020-05-16,254628.35780078123,0.278442713110848,
2020-05-17,262558.94862109376,0.25596927124774704,
2020-05-18,264066.51893359376,0.2516971691383142,
2020-05-19,264133.01698046876,0.2515087292068746,
2020-05-20,258569.48768359373,0.2672744716389187,
2020-05-21,246656.55506640623,0.30103293991163327,
2020-05-22,249378.57166796873,0.29331938070379615,
2020-05-23,250099.74061328123,0.2912757563719943,
2020-05-24,238788.92908984373,0.3233279541156232,
2020-05-25,241936.22205859373,0.31440926102428524,
2020-05-26,239995.41248828123,0.31990906198918345,
2020-05-27,249336.46326953123,0.29343870606878786,
2020-05-28,258644.26502734373,0.26706257011411194,
2020-05-29,256305.33729296873,0.2736905449587905,
2020-05-30,263360.16834765626,0.2536988017010957,
2020-05-31,256897.57069140623,0.272012293848535,
2020-06-01,275965.23963671876,0.2179789741102649,
2020-06-02,258753.68885546873,0.266752488545724,
2020-06-03,262180.36854296876,0.257042078755919,
2020-06-04,266066.18006640626,0.24603059659253845,
2020-06-05,262418.38514453126,0.25636759530583764,
2020-06-06,262098.34022265623,0.25727452785453464,
2020-06-07,264938.00721484376,0.24922757492184278,
2020-06-08,265279.19862109376,0.2482607181760742,
2020-06-09,265932.89393359376,0.24640829835836997,
2020-06-10,267941.54627734376,0.2407162468210713,
2020-06-11,253137.08241015623,0.28266863921804863,
2020-06-12,257431.76991015623,0.2704984980472004,
2020-06-13,257281.47694140623,0.2709243932134199,
2020-06-14,254892.26698046873,0.27769485614265654,
2020-06-15,256617.94666796873,0.27280468301305394,
2020-06-16,258975.64783984373,0.266123508631823,
2020-06-17,257415.87049609373,0.2705435532726794,
2020-06-18,255568.69080859373,0.2757780290208679,
2020-06-19,252225.48963671873,0.2852518801972955,
2020-06-20,253422.19080859373,0.2818607086158852,
2020-06-21,252646.99549609373,0.2840574310521753,
2020-06-22,261964.36854296873,0.2576541723000717,
2020-06-23,261449.76014453123,0.25911245229289737,
2020-06-24,252916.46815234373,0.28329380849098873,
2020-06-25,251598.95252734373,0.2870273400112794,
2020-06-26,248847.77381640623,0.2948235378250531,
2020-06-27,245674.53553515623,0.3038157538714016,
2020-06-28,248325.70350390623,0.2963029631392894,
2020-06-29,249602.05994921873,0.29268606711978273,
2020-06-30,248174.80408984373,0.2967305768298638,
2020-07-01,250613.76893359373,0.2898191201850734,
2020-07-02,247781.06287890623,0.29784634744690874,
2020-07-03,246806.18885546873,0.3006089127066691,
2020-07-04,248026.17225390623,0.29715176473371985,
2020-07-05,246445.43299609373,0.3016312105424964,
2020-07-06,254586.80311328123,0.2785604693883852,
2020-07-07,251260.47694140623,0.28798650075667587,
2020-07-08,256013.97987109373,0.2745161838336547,
2020-07-09,251954.11854296873,0.2860208824868975,
2020-07-10,251976.79432421873,0.2859566246197135,
2020-07-11,250938.34901171873,0.2888993360629397,
2020-07-12,251914.48866015623,0.28613318431756907,
2020-07-13,251026.57362109373,0.28864932812852384,
2020-07-14,251015.76307421873,0.2886799626931116,
2020-07-15,249655.58533984373,0.29253438866584835,
2020-07-16,248019.13221484373,0.29717171455992697,
2020-07-17,248536.58826953123,0.2957053649744782,
2020-07-18,248743.06971484373,0.29512024479085275,
2020-07-19,249466.05799609373,0.29307146488598623,
2020-07-20,248883.23768359373,0.29472304150951545,
2020-07-21,254570.95643359373,0.2786053751769638,
2020-07-22,258633.79725390623,0.2670922333388468,
2020-07-23,260137.93983203123,0.2628298446279418,
2020-07-24,258945.08826953123,0.2662101073156209,
2020-07-25,262731.04725390626,0.25548158392320064,
2020-07-26,268888.49744921876,0.23803280840008745,
2020-07-27,298202.56092578126,0.15496360003487564,
2020-07-28,296095.21619921876,0.16093532273132516,
2020-07-29,301161.61854296876,0.14657832195961507,
2020-07-30,301451.76307421876,0.14575612013346073,
2020-07-31,307182.59217578126,0.12951628913480928,
2020-08-01,318957.99354296876,0.09614755229841065,
2020-08-02,299896.57362109376,0.15016316376397998,
2020-08-03,305100.40174609376,0.13541673042975477,
2020-08-04,304008.08826953126,0.13851209166676803,
2020-08-05,318618.59510546876,0.09710932818956464,
2020-08-06,319502.87147265626,0.09460349552473934,
2020-08-07,314688.75037890626,0.1082455901648024,
2020-08-08,318808.22791796876,0.09657195309562594,
2020-08-09,316693.94862109376,0.10256332674448165,
2020-08-10,322157.99451953126,0.08707949702509499,
2020-08-11,309533.17420703126,0.12285528873513607,
2020-08-12,314242.22205859376,0.10951094711917564,
2020-08-13,319620.70643359376,0.09426957877073328,
2020-08-14,319208.50819140626,0.09543765230292789,
2020-08-15,321822.84119921876,0.08802924324576455,
2020-08-16,322554.68885546876,0.08595535794162612,
2020-08-17,332317.85194140626,0.05828883435175536,
2020-08-18,325212.29041796876,0.07842433590766162,
2020-08-19,318922.63514453126,0.0962477497401476,
2020-08-20,322165.03455859376,0.08705954719888787,
2020-08-21,314446.19862109376,0.10893292518832054,
2020-08-22,316858.26893359376,0.10209768136274833,
2020-08-23,316399.87537890626,0.10339666161971783,
2020-08-24,319363.07264453126,0.09499965274777378,
2020-08-25,308334.62733203126,0.1262516906080614,
2020-08-26,311634.79725390626,0.11689977994238299,
2020-08-27,307180.72010546876,0.1295215941447745,
2020-08-28,313096.48866015626,0.11275768793632246,
2020-08-29,312134.34998828126,0.11548416418462948,
