Date,Open,High,Low,Close,Adj Close,Volume
2024-02-09,1.0001189708709717,1.0008560419082642,0.9992910027503967,1.0004899501800537,1.0004899501800537,55541686302
2024-02-11,1.0003223419189453,1.0007851123809814,1.000308871269226,1.0003478527069092,1.0003478527069092,28223334400
